-0.0010948117845252332;100.95027772640893;
3.909680878816755e-09;108.79574576864086;
0.0010983065987921748;108.81335373088915;
0.007138523828089423;112.81696205679161;
0.0033073874909418984;109.88080261678796;
0.0005504982425886056;110.38407910332445;
0.0019356991087346876;114.19474887192492;
0.002216742587957718;118.08479601852079;
0.018021080993486;121.89612914187566;
0.013754514783885086;119.15019925222721;
0.001452094273327759;119.57219079485205;
0.010162659332996593;123.52618092572627;
-0.0036365059054893553;123.9648098890879;
0.0196270007801682;123.78079227036226;
0.029178089687397154;128.07345602935064;
0.005870536290978418;125.88105012326375;
0.030846512554568623;125.85205144794408;
0.04950947208199505;131.10592971164843;
0.10679286181655505;132.75575127852267;
0.014998911970348706;134.024149650685;
0.18264321538028921;134.5688797707718;
0.19185192523258937;139.88256794979912;
0.39725669642889183;142.34129189312026;
0.3354549506149341;148.4185077008408;
0.8778856884016344;144.34109221983195;
1.0010399621339776;150.99559922689292;
1.3590140064933653;155.31817251103985;
2.055520744461867;159.15653753881506;
3.774783133334244;166.11554993446697;
5.793943399486125;184.77072291095254;
9.136726976382054;185.92009235029542;
23.882655539167935;254.096434746894;
